,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
74,Queen Of My Double Wide Trailer,0tEygHq0JLIRwzxoWiHv9j,country,https://open.spotify.com/track/0tEygHq0JLIRwzxoWiHv9j,Sammy Kershaw,3tkZthBATD0S45hm1DmB2O,"['country', 'country road', 'country rock']",1993-01-01,211200,0,0.614,0.706,2,-9.551,1,0.0317,0.347,0.0,0.0116,0.755,144.18,211200,4
75,Campfire Cologne,1fslCOmxtyPvE55p3KVTWY,country,https://open.spotify.com/track/1fslCOmxtyPvE55p3KVTWY,"['Demun Jones', 'Ryan Upchurch']","['1LkLu8Wywk1qLvWUYAQiZR', '2TQ2YAxUktGmAJkUyQJMBa']","[['country rap', 'redneck'], ['redneck']]",2018-01-19,196226,57,0.642,0.806,6,-5.86,1,0.141,0.129,0.0,0.193,0.59,149.943,196227,4
76,The House That Built Me,02eD9ymfJOJOhM97HYp5R9,country,https://open.spotify.com/track/02eD9ymfJOJOhM97HYp5R9,Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,"['contemporary country', 'country', 'country dawn', 'country road']",2009-09-24,236626,67,0.525,0.3,5,-8.005,1,0.0286,0.578,8.3e-06,0.116,0.206,80.993,236627,4
77,What's Mine Is Yours,1cG3sQOVItzKsvHzkCzuke,country,https://open.spotify.com/track/1cG3sQOVItzKsvHzkCzuke,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,"['contemporary country', 'country road']",2017-10-06,216240,59,0.633,0.683,3,-6.326,0,0.0301,0.268,7.78e-06,0.113,0.463,129.97,216240,4
78,Coal Miner's Daughter - Single Version,3mM14WXoPaLRjjkmxHe99L,country,https://open.spotify.com/track/3mM14WXoPaLRjjkmxHe99L,Loretta Lynn,1FE0rls8gfQT3laAeRYNgl,"['country', 'country rock', 'nashville sound']",1971-01-04,180960,58,0.604,0.354,9,-14.07,1,0.0313,0.836,0.00474,0.103,0.635,137.349,180960,4
79,A Different World,1IPFnPe6YsyzGePYS3ME2v,country,https://open.spotify.com/track/1IPFnPe6YsyzGePYS3ME2v,Bucky Covington,5sVu3ObJTpiln7yRQkMuje,"['contemporary country', 'country', 'country road', 'modern country rock']",2007-01-01,208573,0,0.617,0.688,9,-4.959,1,0.0279,0.0407,0.0,0.0859,0.442,128.968,208573,4
80,Vacation,4DdF1l0DzBQy8YL2UVhPrU,country,https://open.spotify.com/track/4DdF1l0DzBQy8YL2UVhPrU,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,"['contemporary country', 'country', 'country road', 'modern country rock']",2015-01-01,223253,60,0.638,0.827,1,-5.793,0,0.0389,0.0054,0.000288,0.0948,0.96,137.077,223253,4
81,Break Up with Him,5ZManJDV3CexO66nRCkdiV,country,https://open.spotify.com/track/5ZManJDV3CexO66nRCkdiV,Old Dominion,6y8XlgIV8BLlIg1tT1R10i,"['contemporary country', 'country', 'country road']",2015-11-06,207733,65,0.617,0.632,8,-5.381,1,0.0371,0.0675,0.0,0.108,0.564,151.988,207733,4
82,Beautiful Mess,7LvK43IERbcLsuabmyKQgi,country,https://open.spotify.com/track/7LvK43IERbcLsuabmyKQgi,Diamond Rio,0svyIX7Xu3DVMkrOtB88i6,"['contemporary country', 'country', 'country road', 'country rock']",1991,227920,55,0.402,0.817,1,-3.756,1,0.0406,0.317,0.0,0.105,0.376,177.342,227920,4
83,Life's a Dance - 2011 Remaster,04Dc0mKBoPmK6DuutvxQjf,country,https://open.spotify.com/track/04Dc0mKBoPmK6DuutvxQjf,John Michael Montgomery,7mPcfx7PhnBh6n4HMCd61A,"['contemporary country', 'country', 'country road', 'country rock']",2006-10-24,189960,54,0.637,0.555,5,-8.775,1,0.0252,0.142,0.0,0.137,0.671,135.257,189057,4
84,The Fireman,5CwZU4BVFX0dyqG1gKfHHr,country,https://open.spotify.com/track/5CwZU4BVFX0dyqG1gKfHHr,George Strait,5vngPClqofybhPERIqQMYd,"['contemporary country', 'country', 'country road', 'country rock']",1984-01-01,154360,56,0.664,0.601,2,-13.379,1,0.0616,0.137,3.09e-05,0.0567,0.934,168.979,154360,4
85,If Heaven Ain't A Lot Like Dixie,2VV9KHwOfrS7ZOEzPZJFLJ,country,https://open.spotify.com/track/2VV9KHwOfrS7ZOEzPZJFLJ,"Hank Williams, Jr.",2dyeCWctcFRt3Pha76ONgb,"['country', 'country road', 'country rock', 'outlaw country']",1982,164600,60,0.729,0.553,5,-8.983,1,0.085,0.266,0.0,0.0809,0.935,78.085,164600,4
86,She Thinks My Tractor's Sexy,3QV7NYkrmV0Q0IHdFJw9hO,country,https://open.spotify.com/track/3QV7NYkrmV0Q0IHdFJw9hO,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,"['contemporary country', 'country', 'country road']",1999-02-26,248066,64,0.689,0.886,10,-7.066,0,0.0382,0.0664,0.0,0.278,0.906,122.07,248067,4
87,Make It Sweet,6Q6pcWl4SZmI5G21PIhKUG,country,https://open.spotify.com/track/6Q6pcWl4SZmI5G21PIhKUG,Old Dominion,6y8XlgIV8BLlIg1tT1R10i,"['contemporary country', 'country', 'country road']",2018-10-08,186133,0,0.539,0.859,7,-4.465,1,0.0399,0.0317,0.0,0.102,0.456,89.937,186133,4
88,20 in a Chevy,1XIYYgAkVxULMbhr2zNjKS,country,https://open.spotify.com/track/1XIYYgAkVxULMbhr2zNjKS,Cole Swindell,1mfDfLsMxYcOOZkzBxvSVW,"['contemporary country', 'country', 'country road', 'modern country rock']",2018-08-17,184080,52,0.587,0.82,8,-5.662,1,0.0414,0.0559,7.28e-06,0.0777,0.604,95.011,184080,4
89,Don't Waste the Night,39DvivKXIbyqUzTqaku3fT,country,https://open.spotify.com/track/39DvivKXIbyqUzTqaku3fT,Levi Hummon,64fJiKnU2RfnndB8xP3gLi,"['contemporary country', 'country pop']",2017-04-28,175773,32,0.567,0.725,1,-4.784,0,0.0321,0.257,0.0,0.323,0.568,109.923,175773,4
90,Millionaire,68JS5SFTnW5Yv9Vzw81Jf0,country,https://open.spotify.com/track/68JS5SFTnW5Yv9Vzw81Jf0,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,"['contemporary country', 'outlaw country']",2017-12-01,210133,69,0.616,0.474,10,-9.608,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,210133,4
91,"Huntin', Fishin' And Lovin' Every Day",0dbzWSYpMcRtwjI1S7Pkql,country,https://open.spotify.com/track/0dbzWSYpMcRtwjI1S7Pkql,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,"['contemporary country', 'country', 'country road']",2015-08-07,278613,67,0.543,0.81,0,-4.275,1,0.0368,0.14,1.23e-05,0.145,0.395,76.978,278613,4
92,Livin' Our Love Song,5NhZkLMccDVhxocmVHDu4G,country,https://open.spotify.com/track/5NhZkLMccDVhxocmVHDu4G,Jason Michael Carroll,6vgqbvuLEUcrg7SB1kRTYE,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2007-02-06,231466,52,0.488,0.855,7,-3.417,1,0.0399,0.287,0.0,0.132,0.799,148.971,231467,4
93,Something Like That,6leiB1fEsTnVCuPiielde5,country,https://open.spotify.com/track/6leiB1fEsTnVCuPiielde5,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,"['contemporary country', 'country', 'country road']",1999-05-04,183733,69,0.507,0.85,5,-5.679,1,0.0472,0.378,0.0,0.0567,0.847,171.8,183733,4
94,"Jesus, Take the Wheel",3lec3CzDPAxsZokPph5w87,country,https://open.spotify.com/track/3lec3CzDPAxsZokPph5w87,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,"['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']",2005-11-14,226493,62,0.359,0.518,2,-3.537,1,0.0302,0.665,0.0,0.106,0.135,76.572,226493,4
95,Don't Close Your Eyes,7J9ARWRkMtXMYeF8RxJEjn,country,https://open.spotify.com/track/7J9ARWRkMtXMYeF8RxJEjn,Keith Whitley,0bc7dhY6YXL35m1G0jVwuW,"['country', 'country rock']",1988-05-30,252626,58,0.605,0.228,7,-16.116,1,0.0267,0.703,0.00198,0.0936,0.285,78.31,252627,4
96,Texas Lullaby,53rP0JKz6J3U1H6rIwBwjM,country,https://open.spotify.com/track/53rP0JKz6J3U1H6rIwBwjM,Aaron Watson,5BKzvAPtNXnt0LwzGvKOH3,"['contemporary country', 'country', 'country road', 'modern country rock', 'red dirt', 'texas country']",2017-02-24,308386,41,0.501,0.649,1,-8.066,1,0.0412,0.137,1.91e-06,0.0582,0.401,161.978,308387,4
97,Copperhead Road,0VU5k3vCrpqDgUygMjiFYj,country,https://open.spotify.com/track/0VU5k3vCrpqDgUygMjiFYj,Steve Earle,2UBTfUoLI07iRqGeUrwhZh,"['alternative country', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country']",1988-01-01,269920,67,0.372,0.588,7,-15.493,1,0.0411,0.0213,0.000103,0.0525,0.706,162.874,269920,4
98,Hell On The Heart,5XcMzuskwO305UC7RBm9Zu,country,https://open.spotify.com/track/5XcMzuskwO305UC7RBm9Zu,Eric Church,2IvkS5MXK0vPGnwyJsrEyV,"['contemporary country', 'country', 'country road']",2009-01-01,164733,21,0.637,0.89,0,-3.877,1,0.0312,0.0832,1.9e-06,0.0892,0.928,123.002,164733,4
99,Songs We Sang,48jHk4Pkkc5PY7rGdJw66z,country,https://open.spotify.com/track/48jHk4Pkkc5PY7rGdJw66z,Levi Hummon,64fJiKnU2RfnndB8xP3gLi,"['contemporary country', 'country pop']",2018-03-09,168482,38,0.728,0.712,11,-6.745,0,0.0342,0.0932,0.0,0.0705,0.44,104.966,168482,4
100,Loving You Easy,69XcvSymPaTke2Qb6f3W6P,country,https://open.spotify.com/track/69XcvSymPaTke2Qb6f3W6P,Zac Brown Band,6yJCxee7QumYr820xdIsjo,"['contemporary country', 'country', 'country road', 'modern country rock']",2015-04-28,155653,41,0.721,0.596,1,-3.985,1,0.0275,0.0137,3.53e-06,0.0671,0.359,98.995,155653,4
101,That Ain't My Truck,7riuy1t0Kt3SRgMtFxX0FR,country,https://open.spotify.com/track/7riuy1t0Kt3SRgMtFxX0FR,Rhett Akins,4qivGtDBIkQFLCeduRpi24,"['country', 'country road', 'country rock', 'modern country rock']",1995-01-01,243106,63,0.64,0.788,7,-9.012,1,0.035,0.232,0.0,0.144,0.774,128.961,243107,4
102,Good Together,6jqTb1OLC379SqjjIB0Ukg,country,https://open.spotify.com/track/6jqTb1OLC379SqjjIB0Ukg,James Barker Band,54lUDwCk35ihJuK3yJCqHA,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",2018-01-19,199640,0,0.636,0.825,0,-6.096,1,0.0278,0.000144,0.00265,0.112,0.584,112.993,199640,4
103,Fishin',1czkGv8uzFAqZXAucbmLkv,country,https://open.spotify.com/track/1czkGv8uzFAqZXAucbmLkv,Chris Lane,68abRTdO4meYReMWHvBYb0,"['contemporary country', 'country road']",2018-07-13,162160,0,0.663,0.79,2,-5.107,1,0.0332,0.122,0.0,0.0932,0.861,99.992,162160,4
104,Wagon Wheel,2FkMd8wLMIZytpKn4u6kMw,country,https://open.spotify.com/track/2FkMd8wLMIZytpKn4u6kMw,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ,"['contemporary country', 'country', 'country road']",2013-01-01,298400,49,0.529,0.663,9,-7.138,1,0.0306,0.456,0.0,0.142,0.592,148.102,298400,4
105,Make You Miss Me,0xwPzLmBAYro8BUz7MrtAo,country,https://open.spotify.com/track/0xwPzLmBAYro8BUz7MrtAo,Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,"['contemporary country', 'country pop']",2014-10-27,225693,66,0.614,0.472,7,-6.626,1,0.0297,0.158,0.0,0.111,0.168,146.005,225693,4
106,"I Am A Man Of Constant Sorrow - From “O Brother, Where Art Thou” Soundtrack / Radio Station Version",5AhDb4oM6f4YmHPXW123Fg,country,https://open.spotify.com/track/5AhDb4oM6f4YmHPXW123Fg,"['The Soggy Bottom Boys', 'Dan Tyminski']","['3T0CG1MKkAu9rxA2ezgyLC', '1eNxt1JI2Bgjl8bPDQ5sG8']","[['outlaw country'], ['bluegrass', 'mandolin', 'progressive bluegrass']]",2000-01-01,190000,0,0.568,0.308,5,-13.063,1,0.0274,0.69,0.0,0.104,0.721,85.917,190000,4
107,Heartland - Pure Country/Soundtrack Version,0U4R6UqrJo43TmImPku9H8,country,https://open.spotify.com/track/0U4R6UqrJo43TmImPku9H8,George Strait,5vngPClqofybhPERIqQMYd,"['contemporary country', 'country', 'country road', 'country rock']",1992-01-01,138160,55,0.449,0.89,8,-9.5,1,0.05,0.0521,7.7e-05,0.112,0.695,156.983,138160,4
108,Speechless,3GJ4hzg4lrGwU51Y3VARbF,country,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,"['contemporary country', 'country', 'pop']",2018-06-22,213386,74,0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,213387,4
109,That's My Kind Of Night,5HGibWoxnkYSkl6mHmAlOE,country,https://open.spotify.com/track/5HGibWoxnkYSkl6mHmAlOE,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,"['contemporary country', 'country', 'country road']",2013-01-01,190186,71,0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995,190187,4
110,God Made A Woman,0c36gHE4gFzaJL6ItRjHRd,country,https://open.spotify.com/track/0c36gHE4gFzaJL6ItRjHRd,Jerrod Niemann,0RKP52f5PNDCRZ9Luq2Sr7,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",2017-10-06,208853,48,0.533,0.463,7,-8.696,1,0.0272,0.711,0.0043,0.0697,0.344,132.07,208853,4
111,Hank It,7xCObtTJe2cXsqfxr9Epmp,country,https://open.spotify.com/track/7xCObtTJe2cXsqfxr9Epmp,Justin Moore,30e8DmahrEamvLbFRPdWmk,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",2009-01-01,180546,48,0.534,0.818,6,-5.295,1,0.0669,0.0418,5.61e-06,0.0822,0.594,149.926,180547,4
112,Dixie On My Mind,2IHWabwhSEdpB5XEhaz9zx,country,https://open.spotify.com/track/2IHWabwhSEdpB5XEhaz9zx,"Hank Williams, Jr.",2dyeCWctcFRt3Pha76ONgb,"['country', 'country road', 'country rock', 'outlaw country']",1981,156106,41,0.617,0.752,2,-5.667,1,0.0241,0.0723,7.1e-06,0.202,0.809,104.791,156107,4
113,I've Been Meaning to Call,6UtB0ezZwMneQIfLJ1Yzc1,country,https://open.spotify.com/track/6UtB0ezZwMneQIfLJ1Yzc1,Adam Sanders,17ewtqMhsRUPRdhpYLzMxg,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2016-11-18,230440,40,0.702,0.408,3,-8.146,1,0.0307,0.735,0.0,0.0974,0.434,125.953,230440,4
114,You Are,2EIN7py5tqzh0BTTMDBCe6,country,https://open.spotify.com/track/2EIN7py5tqzh0BTTMDBCe6,Jordan Brooker,7MhkhYdulwE1sjZ8K3bucH,['country pop'],2018-09-21,213573,27,0.571,0.611,5,-7.099,1,0.033,0.435,0.000148,0.101,0.38,109.939,213573,4
115,Craving You,2d48mamATjby7wgPjdrSOQ,country,https://open.spotify.com/track/2d48mamATjby7wgPjdrSOQ,"['Thomas Rhett', 'Maren Morris']","['6x2LnllRG5uGarZMsD4iO8', '6WY7D3jk8zTrHtmkqqo5GI']","[['contemporary country', 'country', 'country road', 'modern country rock'], ['contemporary country', 'country', 'texas country']]",2017-09-08,223626,65,0.613,0.839,9,-3.799,0,0.0352,0.000854,0.0,0.341,0.526,104.975,223627,4
116,Break Up In A Small Town,7aftSOGSOpSoIlVAQVBb71,country,https://open.spotify.com/track/7aftSOGSOpSoIlVAQVBb71,Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,"['contemporary country', 'country pop']",2014-10-27,229880,68,0.579,0.776,8,-5.365,1,0.173,0.0749,0.0,0.239,0.434,136.044,229880,4
117,Don't Tread on Me (feat. Earl Dibbles Jr.),4JNdKmSZRsYDBwhIgZpa5M,country,https://open.spotify.com/track/4JNdKmSZRsYDBwhIgZpa5M,"['Granger Smith', 'Earl Dibbles Jr.']","['4sTFGCigAQIUiEy8wSSQNF', '2fTNvkLCMQkrFLxid6yHPG']","[['contemporary country', 'country', 'country road', 'modern country rock', 'redneck', 'texas country'], ['texas country']]",2017-10-27,214280,59,0.712,0.899,4,-5.078,0,0.0648,0.0643,5.36e-06,0.117,0.58,123.987,214280,4
118,If I Told You,4Az17HfqonKSWNsaLgTBeK,country,https://open.spotify.com/track/4Az17HfqonKSWNsaLgTBeK,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ,"['contemporary country', 'country', 'country road']",2017-10-20,212320,62,0.532,0.64,9,-6.684,1,0.0314,0.344,0.0,0.361,0.308,84.029,212320,4
119,The Old Days (feat. Justin Adams),0YeZCdHQDDV8DEA9oXwi6K,country,https://open.spotify.com/track/0YeZCdHQDDV8DEA9oXwi6K,"['Upchurch', 'Justin Adams']","['2pSObt5Fk8izuX8ZfI3jRn', '5gbVaSSV20SRy9a4YyCglk']","[['contemporary country', 'country rap', 'redneck'], []]",2016-12-09,234461,58,0.625,0.538,0,-9.805,1,0.0317,0.00819,0.0,0.361,0.222,130.07,234462,4
120,When It Comes To Loving You,28dfxTgOAmwM1DhplcIB7G,country,https://open.spotify.com/track/28dfxTgOAmwM1DhplcIB7G,Jon Langston,4BANbHDs1IluagTx5eRW2P,"['contemporary country', 'country pop', 'country road', 'modern country rock']",2018-08-23,210080,0,0.689,0.534,7,-6.261,1,0.0527,0.358,0.0,0.115,0.552,111.91,210080,4
121,Help Me Hold On,5fT6z5CKovNxELfFXKKALp,country,https://open.spotify.com/track/5fT6z5CKovNxELfFXKKALp,Travis Tritt,2M4Yt7oKGoYd0wqU44k4i2,"['contemporary country', 'country', 'country road', 'country rock', 'outlaw country']",1990,240800,49,0.406,0.517,7,-7.182,1,0.0245,0.421,0.0,0.123,0.388,153.732,240800,4
122,"One Boy, One Girl",3GgpNSCZrgp8O4al5gwdRu,country,https://open.spotify.com/track/3GgpNSCZrgp8O4al5gwdRu,Collin Raye,4AwLiAGc1rRLrCepj5rdTI,"['arkansas country', 'country', 'country road', 'country rock']",1995-08-22,244000,48,0.607,0.483,0,-7.294,1,0.0257,0.671,0.0,0.0978,0.252,114.353,244000,4
123,American Kids,1dgWTMoHwTUnQhOQ8SR5fV,country,https://open.spotify.com/track/1dgWTMoHwTUnQhOQ8SR5fV,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,"['contemporary country', 'country', 'country road']",2014-09-22,182960,73,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,182960,4
124,Do I Make You Wanna,3I7krC8kr0gFR7P6vInR1I,country,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I,Billy Currington,1By9QBFnjZAoI83BZppHlt,"['contemporary country', 'country', 'country road']",2015-06-02,234306,68,0.553,0.747,9,-5.432,1,0.0279,0.106,0.0,0.154,0.521,90.012,234307,4
125,Be Yourself,5gtH9XiaGUxnI8Wgrc9wgx,country,https://open.spotify.com/track/5gtH9XiaGUxnI8Wgrc9wgx,Seth Alley,03iUAGyJwZiIhAF6PcSoxt,['country pop'],2017-04-28,199200,27,0.674,0.637,11,-6.766,1,0.0324,0.103,0.0,0.13,0.197,100.047,199200,4
126,This Cowboy's Hat,28RV5zuHGITT0rvh4NJM6W,country,https://open.spotify.com/track/28RV5zuHGITT0rvh4NJM6W,Chris LeDoux,4K3DSWzghkGUcQOEZG9gpo,"['country', 'country road', 'country rock', 'wyoming roots']",1982-01-01,245173,58,0.493,0.297,6,-14.838,0,0.0487,0.403,0.0,0.145,0.436,90.273,245173,4
127,Get Along,6n6OQfBpCgzF9oEg8zhBN7,country,https://open.spotify.com/track/6n6OQfBpCgzF9oEg8zhBN7,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,"['contemporary country', 'country', 'country road']",2018-07-27,199625,70,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,199625,4
128,Neon Church,0HHEbTRgMrtnGQYuKulv1u,country,https://open.spotify.com/track/0HHEbTRgMrtnGQYuKulv1u,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,"['contemporary country', 'country', 'country road']",2018-10-04,213399,0,0.471,0.791,0,-4.817,1,0.0506,0.0836,0.0,0.0868,0.355,128.007,213399,4
129,Radio Jam,1Sc1O9WeRIUEuOLxAcPRKD,country,https://open.spotify.com/track/1Sc1O9WeRIUEuOLxAcPRKD,Upchurch,2pSObt5Fk8izuX8ZfI3jRn,"['contemporary country', 'country rap', 'redneck']",2017-08-15,220081,55,0.588,0.528,9,-12.109,1,0.0589,0.443,0.0,0.258,0.314,80.02,220082,4
130,Kiss Somebody,4f3fb3alVLFc8Ga4ncpg7x,country,https://open.spotify.com/track/4f3fb3alVLFc8Ga4ncpg7x,Morgan Evans,6fzQ81ouajOEFqCIB9VwrS,"['australian country', 'australian pop', 'contemporary country']",2018-10-12,213183,63,0.57,0.684,6,-7.054,1,0.0465,0.136,0.0,0.205,0.531,89.012,213183,4
131,High Cost Of Living,73sWpECi7iZrcISLSRxuaH,country,https://open.spotify.com/track/73sWpECi7iZrcISLSRxuaH,Jamey Johnson,5yhxqYI0JBwUKfXpSEjiM8,"['contemporary country', 'country', 'country road', 'outlaw country', 'redneck']",2008-01-01,345120,62,0.628,0.601,0,-7.036,1,0.0368,0.0114,2.63e-05,0.32,0.396,86.006,345120,4
132,Cruise,0i5el041vd6nxrGEU8QRxy,country,https://open.spotify.com/track/0i5el041vd6nxrGEU8QRxy,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2012-01-01,208960,74,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960,4
133,Act Like You Don't,0q6FfCDdYn9VNucILsROWk,country,https://open.spotify.com/track/0q6FfCDdYn9VNucILsROWk,Brooke Eden,6TFhESBLRTi95wmI1dRFVt,"['contemporary country', 'country pop']",2016-09-23,232253,44,0.55,0.774,11,-4.397,1,0.0967,0.424,0.0,0.067,0.469,170.124,232253,4
134,4 X Life,6OPyY2sXQBF13QRE3qx5o8,country,https://open.spotify.com/track/6OPyY2sXQBF13QRE3qx5o8,"['Craig Morgan', 'Maggie Rose']","['6ktyNEnEukKzskQEiXgCFD', '4FrAfXWWNZapoX4O1LEoLn']","[['contemporary country', 'country', 'country road', 'modern country rock', 'redneck'], ['contemporary country', 'country pop']]",2017-04-21,206489,22,0.43,0.909,6,-3.075,1,0.0809,0.289,0.0,0.0878,0.44,168.003,206489,4
135,Dirt Road Dollars,516tNdpLmwWM8RAq8wYayP,country,https://open.spotify.com/track/516tNdpLmwWM8RAq8wYayP,"['Dirt Rock Empire', 'Nate Kenyon', 'The Lacs']","['65LKZHuxZZFad85JuNxyuJ', '18uDt2CmzLwhbVUORHE6x4', '23OFz99wX0NDBBwrxthLWU']","[['country rap', 'redneck'], ['country pop', 'redneck'], ['country rap', 'redneck']]",2017-09-22,278498,0,0.594,0.686,10,-4.436,0,0.0606,0.0131,0.0,0.206,0.444,174.345,278499,4
136,California,4sZY0JOIot0TapXBq0s5xg,country,https://open.spotify.com/track/4sZY0JOIot0TapXBq0s5xg,Big & Rich,0oBEeN6BCxEgMogzThqrPf,"['contemporary country', 'country', 'country road', 'modern country rock']",2017-09-15,201653,32,0.629,0.845,9,-4.837,1,0.0399,0.0536,0.0,0.381,0.802,115.996,201653,4
137,Fightin Side Of Me,0CQuh4fFCMG2OMKkixs7iu,country,https://open.spotify.com/track/0CQuh4fFCMG2OMKkixs7iu,Merle Haggard,2ptmyXoL7poH6Zq62h1QT9,"['bakersfield sound', 'country', 'country rock', 'nashville sound', 'outlaw country']",1995-01-01,174666,54,0.75,0.451,4,-13.355,1,0.048,0.512,0.0,0.272,0.743,95.483,174667,4
138,There Was This Girl,4ivJ1KEoJ6S93JbSWvOME1,country,https://open.spotify.com/track/4ivJ1KEoJ6S93JbSWvOME1,Riley Green,2QMsj4XJ7ne2hojxt6v5eb,"['contemporary country', 'country road']",2018-06-29,194480,0,0.609,0.884,1,-4.235,1,0.034,0.00191,0.0,0.109,0.949,127.974,194480,4
139,I Got the Boy,6tbNaE7kvGNqS7FvJ0dzLB,country,https://open.spotify.com/track/6tbNaE7kvGNqS7FvJ0dzLB,Jana Kramer,2PaRhxWFaqCUZybJDDoNrf,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'modern country rock']",2015-10-09,201013,56,0.625,0.569,0,-5.954,1,0.0271,0.26,0.0,0.127,0.361,149.987,201013,4
140,Night's On Fire,5y2pNuAvWcPKiORZ12e44S,country,https://open.spotify.com/track/5y2pNuAvWcPKiORZ12e44S,David Nail,4DZGvSv2oMkBUnPz67E6z6,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2016-07-15,189733,58,0.54,0.776,4,-4.155,1,0.043,0.243,0.0,0.378,0.784,164.046,189733,4
141,Must Be Doin' Somethin' Right,6TefPQD0oc88BNALpu4U87,country,https://open.spotify.com/track/6TefPQD0oc88BNALpu4U87,Billy Currington,1By9QBFnjZAoI83BZppHlt,"['contemporary country', 'country', 'country road']",2005-01-01,269586,66,0.489,0.647,9,-3.424,1,0.027,0.205,0.0,0.0504,0.436,167.792,269587,4
142,Suds in the Bucket,19zb0fxeiJqCLYHj6L8iYG,country,https://open.spotify.com/track/19zb0fxeiJqCLYHj6L8iYG,Sara Evans,7qvsLYsYP0MHD7jkdv6DAG,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",2003,227266,41,0.511,0.903,10,-3.163,1,0.0397,0.052,0.000529,0.304,0.898,161.992,227267,4
143,Until My Voice Goes Out,3l3zmp7lXkui2tjJj12DbS,country,https://open.spotify.com/track/3l3zmp7lXkui2tjJj12DbS,Josh Abbott Band,2EJ5MRZCzpHSSNNEpTx9Kb,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",2017-08-18,262984,43,0.463,0.816,2,-4.954,1,0.0318,0.0906,0.00671,0.0733,0.59,85.986,262985,4
144,Nothing On But The Radio,3SRuODYNV4j2ckkJ9Samju,country,https://open.spotify.com/track/3SRuODYNV4j2ckkJ9Samju,Gary Allan,37W8SKV5Vc8lcGtdyWCA5m,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']",2003-01-01,212026,59,0.679,0.736,9,-5.954,1,0.026,0.0572,9.25e-06,0.139,0.664,109.444,212027,4
